station_id,lat,lng
3725,40.768762029,-73.95840794
3726,40.74336608,-73.95960689
3727,40.717847984,-73.94752018
3728,40.695356933,-73.99344027
3731,40.758397,-73.98255
3733,40.730563,-73.973984
3734,40.759125,-73.962658
3735,40.752694,-74.002353
3736,40.727243,-73.976831
3737,40.720747,-73.986274
3738,40.719383,-73.991479
3739,40.735918,-74.000939
3740,40.726378,-74.000472
3744,40.725864,-73.986389
3745,40.75651273,-73.92957486
3746,40.724308322,-74.00473036
3747,40.777553743,-73.9551276
3749,40.747573959,-73.97880077
3755,40.690648071,-73.95746179
3756,40.704508,-73.9351
3757,40.710681,-73.93372
3758,40.702997,-73.92997
3759,40.70538,-73.92535
3760,40.705614,-73.92153
3761,40.697842,-73.926241
3762,40.677027,-73.9865
3763,40.707165,-73.923711
3764,40.705517,-73.93936
3765,40.709897,-73.94008
3766,40.715353,-73.93856
3767,40.71323,-73.93894
3768,40.71019,-73.93734
3769,40.707174,-73.93581
3770,40.702831,-73.9333
3771,40.706237,-73.933871
3772,40.713811,-73.93515
3773,40.70539,-73.92976
3774,40.704425,-73.92836
3775,40.702013,-73.923769
3776,40.700003,-73.92834
3777,40.699304,-73.923044
3778,40.7027,-73.92095
3779,40.704876,-73.919911
3780,40.703545,-73.917775
3781,40.698568,-73.918877
3782,40.698458,-73.997178
3783,40.70838,-74.00495
3785,40.75492,-73.98455
3786,40.714193,-73.996732
3787,40.69985,-73.97141
3788,40.73269,-73.98974
3789,40.68186,-73.959432
3790,40.7003,-73.991581
3791,40.73520838,-74.04696375
3792,40.71687,-74.03281
3793,40.732339777,-73.97898383
3795,40.671907,-73.993612
3798,40.752269,-73.982079
3799,40.74964,-73.98805
3803,40.665816,-73.956934
3804,40.702461,-73.986842
3808,40.752474,-73.939991
3809,40.763189,-73.978434
3811,40.77485,-73.9342
3812,40.734814,-73.992085
3813,40.745686,-74.005141
3814,40.761573,-73.972628
3815,40.755293,-73.967641
3816,40.71429,-73.93323
3817,40.71773,-73.94051
3818,40.72984,-73.94839
3819,40.73396,-73.95204
3820,40.69757,-73.93098
3821,40.70106,-73.93318
3822,40.70076,-73.93641
3823,40.70099,-73.93921
3824,40.6786,-73.90369
3825,40.68139,-73.90756
3826,40.68458,-73.90925
3827,40.68565,-73.91564
3828,40.68652,-73.91321
3829,40.6882,-73.90798
3830,40.68858,-73.91227
3831,40.68663,-73.9168
3832,40.69055,-73.91181
3833,40.69122,-73.91693
3834,40.69467,-73.90663
3835,40.69385,-73.90974
3836,40.69146,-73.92146
3837,40.69329,-73.92852
3838,40.69356,-73.92524
3839,40.69545,-73.91164
3840,40.69811,-73.90904
3841,40.69543,-73.9196
3842,40.69502,-73.92825
3843,40.69905,-73.91516
3844,40.69943,-73.91337
3845,40.70108,-73.9179
3846,40.69676,-73.92302
3847,40.69671,-73.92807
3848,40.69544,-73.93223
3849,40.70636,-73.91945
3850,40.70907,-73.92157
3851,40.71401,-73.92793
3852,40.70869,-73.92587
3853,40.70686,-73.92851
3854,40.716657,-73.93637
3855,40.71882,-73.93948
3856,40.72577,-73.94173
3857,40.72158,-73.94546
3858,40.73124,-73.95161
3859,40.72795,-73.95414
3860,40.70166,-73.92754
3861,40.70113,-73.91422
3862,40.69714,-73.91566
3863,40.69296,-73.91605
3864,40.68929,-73.90951
3865,40.69081,-73.90448
3866,40.68906,-73.90506
3867,40.67945,-73.90474
3868,40.693,-73.90824
3869,40.692,-73.92617
3870,40.697481,-73.935877
3871,40.68281,-73.90623
3872,40.6972,-73.90674
3873,40.70068,-73.90742
3874,40.70461,-73.91054
3875,40.6988,-73.9007
3876,40.69922,-73.89795
3877,40.70555,-73.90245
3878,40.69812,-73.90271
3879,40.68822,-73.91966
3880,40.7098,-73.91727
3881,40.818299,-73.960405
3882,40.69517,-73.90311
3883,40.70577,-73.91292
3884,40.69969,-73.9022
3885,40.70413,-73.90737
3886,40.70553,-73.9096
3887,40.71246,-73.91873
3888,40.70793,-73.91092
3890,40.69047,-73.923511
3891,40.698,-73.9127
3892,40.75473,-73.93367
3893,40.683199882,-73.91166642
3894,40.740983,-74.001702
3895,40.701573409,-73.90876293
3896,40.70183,-73.90625
3897,40.70863,-73.91497
3898,40.763954,-73.9646
3899,40.72084,-73.94844
3900,40.72226,-73.93889
3901,40.70998,-73.91116
3902,40.70694,-73.90632
3903,40.68989,-73.91458
3905,40.732647,-73.99011
3906,40.711444,-74.014847
3907,40.70112,-73.93039
3909,40.70408,-73.90408
3910,40.709697,-73.907856
3911,40.683426,-73.984275
3913,40.699569,-73.979827
3914,40.783786,-73.981687
3916,40.708485,-74.002751
3917,40.69178,-73.97877
3918,40.72387,-73.975767
3920,40.810224,-73.937195
3921,40.805701,-73.925177
3922,40.807466,-73.927107
3923,40.808484,-73.928803
3924,40.810893,-73.927311
3925,40.812304,-73.929153
3926,40.81014,-73.93973
3927,40.81296,-73.941878
3928,40.813539,-73.94521
3929,40.81093,-73.921606
3930,40.812735,-73.923697
3931,40.814469,-73.924963
3932,40.816576,-73.927987
3933,40.817755,-73.92965
3934,40.816234,-73.948222
3935,40.816355,-73.954295
3936,40.820003,-73.959089
3937,40.805089,-73.918889
3938,40.80262,-73.9174
3939,40.800933,-73.913863
3940,40.800425,-73.911034
3941,40.801657,-73.909513
3942,40.8190344,-73.956156
3944,40.818215,-73.950988
3945,40.819746,-73.951819
3946,40.818477,-73.947568
3947,40.804168,-73.911545
3948,40.805559,-73.914718
3949,40.807408,-73.91924
3950,40.809619,-73.917875
3951,40.808633,-73.916124
3952,40.806896,-73.911837
3953,40.82281,-73.937413
3955,40.808891,-73.91081
3956,40.811112,-73.914932
3957,40.811675,-73.917037
3958,40.812299,-73.92037
3959,40.823498,-73.94386
3960,40.822756,-73.951346
3961,40.820036,-73.921411
3963,40.816827,-73.917338
3964,40.814383,-73.915368
3965,40.814046,-73.91186
3966,40.811314,-73.907729
3967,40.826969,-73.949738
3968,40.814232,-73.903927
3969,40.815887,-73.911918
3970,40.819609,-73.916071
3972,40.822215,-73.914688
3973,40.827212,-73.942722
3975,40.820713,-73.911759
3976,40.819823,-73.912411
3977,40.81899,-73.90202
3978,40.82188,-73.907521
3980,40.829523,-73.944279
3981,40.830476,-73.939929
3982,40.817166,-73.914737
3983,40.817802,-73.905203
3984,40.824013,-73.954743
3985,40.820302,-73.903944
3986,40.81734,-73.922962
3987,40.813135,-73.909235
3988,40.805631,-73.934077
3989,40.808384,-73.923604
3992,40.8428422,-73.9421253
3994,40.802554,-73.933509
3995,40.812191,-73.937838
3996,40.806414,-73.936085
3997,40.815484,-73.935856
3998,40.813619,-73.939336
3999,40.81695971,-73.94229591
4000,40.819783,-73.936521
4001,40.821111,-73.935971
4002,40.820877,-73.939249
4004,40.820681,-73.945144
4005,40.821294,-73.947868
4006,40.814673,-73.91839
4007,40.823168,-73.955857
4009,40.827305,-73.951989
4010,40.825244,-73.947257
4011,40.816124,-73.908116
4012,40.827075,-73.945909
4013,40.82831,-73.942924
4014,40.829114,-73.950426
4015,40.82923,-73.936996
4016,40.812346,-73.946168
4017,40.81449,-73.936153
4018,40.817555,-73.957163
4019,40.803399,-73.919763
4020,40.825125,-73.941616
4021,40.813224,-73.930605
4023,40.819241,-73.941057
4024,40.826406,-73.937948
4025,40.826881,-73.941427
4027,40.830663,-73.941323
4028,40.830702,-73.936371
4029,40.816402,-73.919549
4030,40.822267,-73.916792
4031,40.81989,-73.908351
4032,40.82057,-73.917579
4034,40.821728,-73.952761
4035,40.831327,-73.946665
4036,40.7639089,-73.9477213
4037,40.757284,-73.9536
4038,40.753702254,-73.95865202
4040,40.742684735,-73.98671329
4041,40.825289,-73.936232
4043,40.782535858,-73.97908509
4044,40.75461,-73.99177
4045,40.77237,-73.99005
4047,40.832081,-73.942386
4048,40.832314,-73.94102
4050,40.833303,-73.939326
4051,40.834468,-73.939865
4052,40.83618,-73.939789
4053,40.835798,-73.937496
4054,40.839278,-73.945446
4055,40.84004,-73.942939
4056,40.839137,-73.941409
4057,40.839443,-73.937044
4058,40.75863,-73.97513
4059,40.842941,-73.938631
4060,40.842173,-73.935111
4061,40.84522,-73.940493
4062,40.844044,-73.933651
4063,40.846052,-73.937648
4064,40.807347437,-73.90809774
4065,40.848467,-73.936064
4066,40.847305,-73.933291
4067,40.847396,-73.931205
4068,40.852252,-73.937854
4069,40.848282,-73.941343
4070,40.849972,-73.938423
4071,40.835775,-73.9434
4072,40.757936462,-73.97960275
4073,40.759699959,-73.97808194
4074,40.838191,-73.936085
4075,40.78476,-73.969862
4076,40.820089,-73.928947
4078,40.823732,-73.919379
4080,40.831444,-73.926226
4081,40.83173,-73.922394
4082,40.833909,-73.92112
4083,40.83649,-73.918316
4084,40.835334,-73.9154
4085,40.839549,-73.913004
4086,40.840536,-73.919228
4087,40.84207,-73.926075
4088,40.843965,-73.920999
4090,40.823429,-73.924689
4091,40.829797,-73.931015
4092,40.830179,-73.928747
4093,40.827115,-73.92272
4094,40.825716,-73.915585
4095,40.83263,-73.925101
4096,40.834263,-73.917641
4098,40.839312,-73.922423
4099,40.834015,-73.908863
4101,40.826677,-73.929327
4102,40.829608,-73.921461
4103,40.834457,-73.928381
4104,40.818212,-73.955277
4105,40.823162,-73.923267
4106,40.832812,-73.929372
4107,40.837213,-73.908345
4108,40.843264,-73.904867
4109,40.84925,-73.93022
4110,40.72506551,-73.97515833
4111,40.742751796,-73.98471572
4112,40.78294,-73.93077
4113,40.79346,-73.92389
4114,40.79558,-73.91906
4115,40.80046,-73.92404
4116,40.830262,-73.923391
4117,40.664079837,-73.96025129
4118,40.708588942,-74.00935482
4120,40.749498546,-73.97729203
4121,40.74714,-73.97113
4122,40.792495195,-73.96417066
4123,40.796036842,-73.96158904
4124,40.788664991,-73.96680057
4125,40.827883,-73.927111
4126,40.825737,-73.927311
4127,40.839142,-73.925961
4128,40.837576,-73.910489
4129,40.832057,-73.927421
4130,40.831584,-73.9149
4131,40.844075,-73.917256
4132,40.812769,-73.901583
4133,40.815077,-73.899939
4134,40.816343,-73.896447
4135,40.819701,-73.901311
4136,40.824,-73.91089
4137,40.823872,-73.908699
4138,40.82696,-73.907451
4139,40.824796,-73.90242
4140,40.822545,-73.901824
4141,40.818185,-73.894143
4142,40.816126,-73.891559
4143,40.813991,-73.8855
4144,40.816567,-73.888161
4146,40.818743,-73.890247
4147,40.821075,-73.895069
4148,40.821967,-73.896752
4149,40.82895,-73.90521
4151,40.832678,-73.905158
4152,40.830471,-73.904556
4153,40.82394,-73.894025
4154,40.820578,-73.888271
4155,40.827184,-73.893721
4156,40.83545,-73.90153
4157,40.833246,-73.896599
4158,40.830529,-73.894717
4159,40.839586,-73.900277
4160,40.843079,-73.900216
4161,40.84224,-73.8985
4162,40.834124,-73.88955
4163,40.832649,-73.885272
4164,40.836274,-73.884308
4165,40.82809,-73.91288
4166,40.82441,-73.92818
4167,40.84301,-73.91172
4168,40.842675,-73.908544
4169,40.83899,-73.9109
4170,40.828975,-73.911259
4171,40.828199,-73.903719
4172,40.829896,-73.907618
4173,40.825322,-73.887729
4174,40.834857,-73.903743
4175,40.838379,-73.905838
4177,40.831762,-73.896853
4179,40.830051,-73.892103
4180,40.830025,-73.886312
4181,40.832171,-73.889686
4182,40.831998,-73.892686
4183,40.839229,-73.899047
4184,40.836733,-73.887931
4185,40.839335,-73.886445
4186,40.818154,-73.925294
4188,40.83299,-73.94592
4189,40.83579,-73.913741
4190,40.840683,-73.915073
4191,40.827301,-73.896372
4192,40.826303,-73.898751
4193,40.85168,-73.94186
4194,40.840484,-73.917946
4195,40.83094,-73.91125
4198,40.824811,-73.916407
4199,40.83406,-73.92243
4200,40.844811,-73.912042
4201,40.83999,-73.90549
4202,40.819999,-73.897263
4203,40.824956,-73.891677
4204,40.826706,-73.888719
4205,40.841092,-73.892317
4206,40.811892,-73.904192
4207,40.831305493,-73.91744792
4208,40.822351,-73.926907
4209,40.838706,-73.927034
4210,40.83196,-73.91956
4211,40.82995,-73.898802
4212,40.83171,-73.90208
4213,40.835302,-73.895133
4214,40.725839968,-74.0076533
4215,40.740057086,-74.00527418
4219,40.754145193,-73.99608895
4220,40.823061,-73.941928
4222,40.822217,-73.928939
4225,40.696232971,-73.99142057
4227,40.837037,-73.890413
4228,40.839194,-73.888587
4229,40.840494,-73.911479
4230,40.8358771,-73.8931428
4232,40.756951,-73.982631
4236,40.768333,-73.992573
4238,40.762009,-73.996975
4239,40.757334,-73.974235
4240,40.752643,-73.974996
4244,40.752149,-73.989539
4245,40.821952,-73.888546
4247,40.832164,-73.949702
4248,40.703366867,-74.00786787
4249,40.836179137,-73.90730146
4250,40.8187257,-73.88862491
4251,40.836705669,-73.92608866
4252,40.827629,-73.886659
4254,40.752443,-73.929737
4255,40.753091,-73.920603
4256,40.767666,-73.910963
4257,40.750181,-73.919998
4258,40.754795,-73.917014
4260,40.769673,-73.906018
4261,40.774306,-73.908335
4262,40.752372,-73.925384
4263,40.763422,-73.914142
4264,40.755763,-73.912715
4265,40.758057,-73.909831
4266,40.760083,-73.907107
4267,40.762507,-73.902534
4268,40.753441,-73.912402
4269,40.754164,-73.908906
4270,40.754176,-73.900318
4271,40.757525,-73.901614
4272,40.771203,-73.903865
4273,40.769219,-73.901001
4275,40.783956,-73.916894
4279,40.756265,-73.964179
4280,40.733423994,-74.00851496
4282,40.731911323,-74.00876909
4284,40.754139,-73.919543
4285,40.765753,-73.90676
4287,40.772717,-73.906127
4288,40.774798,-73.903787
4289,40.77813,-73.90842
4302,40.778557,-73.919046
4303,40.759057954,-73.91897544
4304,40.765353804,-73.93986315
4305,40.759604471,-73.92714411
4306,40.773015083,-73.91119033
4308,40.838315,-73.912604
4309,40.772768286,-73.92743647
4310,40.756351,-73.936515
4311,40.772599692,-73.93266276
4312,40.77977,-73.923162
4313,40.763328,-73.908782
4314,40.761294,-73.909562
4315,40.76072,-73.910989
4316,40.75388,-73.914952
4317,40.757764,-73.907654
4318,40.755389,-73.911517
4319,40.757357,-73.904726
4320,40.776168,-73.910485
4321,40.780478,-73.912212
4327,40.782465,-73.914527
4328,40.840124,-73.93949
4329,40.765475692,-73.91811579
4330,40.766824,-73.930486
4331,40.751555,-73.915026
4332,40.8272305,-73.9176558
4386,40.646377,-74.023087
4387,40.644512,-74.021506
